playerCard1,playerCard2,playerCard3,playerCard4,playerCard5,dealerCard1,dealerCard2,dealerCard3,dealerCard4,dealerCard5,playerHandSum,dealerHandSum,decision,cardsLeft,count,result
11,5,5,0,0,8,3,10,0,0,21,21,0,397,7,Push
4,10,2,0,0,7,6,7,0,0,16,20,0,391,9,Loss
7,2,10,0,0,9,10,0,0,0,19,19,0,386,8,Push
8,1,3,0,0,6,7,4,0,0,12,17,0,380,10,Loss
4,8,5,0,0,10,9,0,0,0,17,19,0,375,11,Loss
6,10,8,0,0,10,9,0,0,0,24,19,0,370,10,Loss
7,8,4,0,0,11,7,0,0,0,19,18,0,365,10,Win
6,11,3,0,0,10,7,0,0,0,20,17,0,360,10,Win
2,10,3,0,0,3,8,10,0,0,15,21,0,354,11,Loss
2,8,10,0,0,11,10,0,0,0,20,21,0,349,9,Loss
10,7,10,0,0,11,7,0,0,0,27,18,0,344,6,Loss
8,10,6,0,0,10,10,0,0,0,24,20,0,339,4,Loss
6,6,2,0,0,10,3,10,0,0,14,23,0,333,6,Win
2,4,3,0,0,8,8,6,0,0,9,22,0,327,10,Win
10,2,7,0,0,1,11,8,0,0,19,20,0,321,8,Loss
10,10,3,0,0,4,5,10,0,0,23,19,0,315,8,Loss
6,6,7,0,0,3,2,10,3,0,19,18,0,308,12,Win
10,5,10,0,0,6,8,6,0,0,25,20,0,302,13,Loss
6,10,10,0,0,10,3,1,2,10,26,26,0,294,11,Loss
10,2,4,0,0,8,10,0,0,0,16,18,0,289,11,Loss
4,7,6,0,0,10,11,0,0,0,17,21,0,284,11,Loss
5,8,3,0,0,2,5,11,0,0,16,18,0,278,14,Loss
10,1,2,0,0,10,7,0,0,0,13,17,0,273,12,Loss
10,10,10,0,0,9,4,1,10,0,30,24,0,266,8,Loss
10,10,6,0,0,10,10,0,0,0,26,20,0,261,5,Loss
8,6,4,0,0,3,10,2,5,0,18,20,0,254,9,Loss
6,3,2,0,0,5,5,5,10,0,11,25,0,247,14,Win
10,2,2,0,0,2,9,8,0,0,14,19,0,241,16,Loss
10,8,7,0,0,11,10,0,0,0,25,21,0,236,13,Loss
10,9,6,0,0,10,10,0,0,0,25,20,0,231,11,Loss
7,5,3,0,0,10,10,0,0,0,15,20,0,226,11,Loss
7,10,8,0,0,8,11,0,0,0,25,19,0,221,9,Loss
10,3,7,0,0,1,3,11,5,0,20,20,0,214,9,Push
4,10,10,0,0,8,5,10,0,0,24,23,0,208,8,Loss
9,7,2,0,0,10,10,0,0,0,18,20,0,203,7,Loss
9,10,6,0,0,10,7,0,0,0,25,17,0,411,-1,Loss
2,11,6,0,0,6,10,6,0,0,19,22,0,405,1,Win
8,7,9,0,0,10,11,0,0,0,24,21,0,400,-1,Loss
1,8,5,0,0,8,10,0,0,0,14,18,0,395,-2,Loss
2,10,6,0,0,11,6,0,0,0,18,17,0,390,-1,Win
5,1,10,0,0,11,10,0,0,0,16,21,0,385,-4,Loss
3,10,9,0,0,8,3,10,0,0,22,21,0,379,-4,Loss
10,8,9,0,0,10,10,0,0,0,27,20,0,374,-7,Loss
10,10,4,0,0,4,8,10,0,0,24,22,0,368,-8,Loss
4,9,5,0,0,1,5,7,8,0,18,21,0,361,-6,Loss
7,9,5,0,0,6,10,6,0,0,21,22,0,355,-4,Win
1,1,10,0,0,8,9,0,0,0,12,17,0,350,-7,Loss
5,7,10,0,0,11,10,0,0,0,22,21,0,345,-9,Loss
10,2,4,0,0,10,10,0,0,0,16,20,0,340,-10,Loss
8,7,10,0,0,2,6,5,9,0,25,22,0,333,-8,Loss
3,10,3,0,0,10,9,0,0,0,16,19,0,328,-8,Loss
6,8,10,0,0,7,10,0,0,0,24,17,0,323,-9,Loss
10,10,5,0,0,9,4,3,6,0,25,22,0,316,-7,Loss
9,2,2,0,0,9,6,5,0,0,13,20,0,310,-3,Loss
10,2,10,0,0,6,10,7,0,0,22,23,0,304,-4,Loss
1,10,10,0,0,10,10,0,0,0,21,20,0,299,-9,Win
4,9,2,0,0,10,4,9,0,0,15,23,0,293,-7,Win
7,6,7,0,0,10,11,0,0,0,20,21,0,288,-8,Loss
11,7,3,0,0,11,8,0,0,0,21,19,0,283,-9,Win
10,8,10,0,0,5,3,5,2,10,28,25,0,275,-8,Loss
6,10,8,0,0,2,10,10,0,0,24,22,0,269,-9,Loss
9,2,7,0,0,10,3,10,0,0,18,23,0,263,-9,Win
2,10,3,0,0,3,6,3,4,6,15,22,0,255,-3,Win
4,10,8,0,0,8,9,0,0,0,22,17,0,250,-3,Loss
10,3,3,0,0,1,4,10,3,0,16,18,0,243,-2,Loss
10,1,11,0,0,1,2,10,2,9,22,24,0,235,-5,Loss
10,8,2,0,0,10,3,2,2,0,20,17,0,228,-3,Win
9,5,10,0,0,3,10,10,0,0,24,23,0,222,-4,Loss
2,10,7,0,0,10,3,6,0,0,19,19,0,216,-3,Push
8,10,5,0,0,8,2,7,0,0,23,17,0,210,-2,Loss
9,10,6,0,0,6,10,6,0,0,25,22,0,204,-1,Loss
2,2,6,0,0,9,11,0,0,0,10,20,0,411,2,Loss
10,4,4,0,0,10,7,0,0,0,18,17,0,406,2,Win
10,2,4,0,0,8,10,0,0,0,16,18,0,401,2,Loss
2,7,10,0,0,10,7,0,0,0,19,17,0,396,1,Win
10,10,6,0,0,9,8,0,0,0,26,17,0,391,0,Loss
3,10,7,0,0,5,3,6,10,0,20,24,0,384,2,Win
11,2,3,0,0,10,4,5,0,0,16,19,0,378,4,Loss
4,4,10,0,0,6,4,2,1,10,18,23,0,370,6,Win
10,10,10,0,0,8,5,6,0,0,30,19,0,364,5,Loss
1,3,11,0,0,10,3,10,0,0,15,23,0,358,3,Win
9,6,3,0,0,3,10,10,0,0,18,23,0,352,4,Win
10,9,1,0,0,10,5,10,0,0,20,25,0,346,1,Win
10,1,3,0,0,11,8,0,0,0,14,19,0,341,-1,Loss
2,3,10,0,0,9,3,10,0,0,15,22,0,335,0,Win
6,4,10,0,0,2,10,7,0,0,20,19,0,329,1,Win
10,10,3,0,0,10,9,0,0,0,23,19,0,324,-1,Loss
10,10,8,0,0,9,2,10,0,0,28,21,0,318,-3,Loss
7,5,10,0,0,4,1,1,7,2,22,19,0,309,-2,Loss
10,8,10,0,0,8,10,0,0,0,28,18,0,304,-5,Loss
10,9,10,0,0,10,6,7,0,0,29,23,0,298,-7,Loss
5,10,6,0,0,11,9,0,0,0,21,20,0,293,-7,Win
9,4,10,0,0,5,6,9,0,0,23,20,0,287,-5,Loss
10,10,4,0,0,4,2,10,10,0,24,26,0,280,-6,Loss
1,10,11,0,0,10,8,0,0,0,22,18,0,275,-10,Loss
11,2,4,0,0,6,11,0,0,0,17,17,0,270,-9,Push
2,5,10,0,0,7,8,1,5,0,17,21,0,263,-8,Loss
6,3,2,0,0,6,6,7,0,0,11,19,0,257,-3,Loss
10,3,10,0,0,10,8,0,0,0,23,18,0,252,-5,Loss
2,7,10,0,0,3,7,8,0,0,19,18,0,246,-4,Win
7,5,10,0,0,6,10,4,0,0,22,20,0,240,-3,Loss
9,3,6,0,0,9,6,2,0,0,18,17,0,234,1,Win
4,10,10,0,0,8,10,0,0,0,24,18,0,229,-1,Loss
9,8,10,0,0,6,5,3,10,0,27,24,0,222,0,Loss
8,10,10,0,0,10,6,6,0,0,28,22,0,216,-1,Loss
7,10,10,0,0,3,11,7,0,0,27,21,0,210,-3,Loss
8,3,2,0,0,11,10,0,0,0,13,21,0,205,-3,Loss
9,8,6,0,0,7,10,0,0,0,23,17,0,411,0,Loss
10,10,4,0,0,8,3,10,0,0,24,21,0,405,-1,Loss
10,3,10,0,0,8,10,0,0,0,23,18,0,400,-3,Loss
5,4,6,0,0,5,10,7,0,0,15,22,0,394,0,Win
2,10,9,0,0,10,10,0,0,0,21,20,0,389,-2,Win
9,3,9,0,0,3,10,7,0,0,21,20,0,383,-1,Win
10,5,9,0,0,3,10,7,0,0,24,20,0,377,-1,Loss
10,10,4,0,0,5,10,10,0,0,24,25,0,371,-3,Loss
1,10,5,0,0,2,11,5,0,0,16,18,0,365,-3,Loss
1,7,7,0,0,3,2,5,10,0,15,20,0,358,-2,Loss
3,6,2,0,0,9,10,0,0,0,11,19,0,353,0,Loss
10,8,7,0,0,10,10,0,0,0,25,20,0,348,-3,Loss
10,5,10,0,0,10,11,0,0,0,25,21,0,343,-6,Loss
10,10,9,0,0,4,10,1,4,0,29,19,0,336,-8,Loss
10,2,5,0,0,10,3,1,4,0,17,18,0,329,-7,Loss
5,1,6,0,0,2,3,2,10,0,12,17,0,322,-4,Loss
1,1,10,0,0,10,11,0,0,0,12,21,0,317,-9,Loss
6,10,10,0,0,2,7,8,0,0,26,17,0,311,-9,Loss
1,9,5,0,0,3,8,2,9,0,15,22,0,304,-7,Win
3,9,2,0,0,7,9,9,0,0,14,25,0,298,-5,Win
10,5,7,0,0,5,2,3,2,4,22,24,0,289,0,Loss
8,10,10,0,0,8,10,0,0,0,28,18,0,284,-3,Loss
6,10,2,0,0,10,5,6,0,0,18,21,0,278,-1,Loss
10,9,10,0,0,10,4,3,0,0,29,17,0,272,-2,Loss
3,10,6,0,0,10,10,0,0,0,19,20,0,267,-3,Loss
10,4,8,0,0,10,8,0,0,0,22,18,0,262,-4,Loss
10,2,10,0,0,9,11,0,0,0,22,20,0,257,-6,Loss
3,9,3,0,0,7,7,10,0,0,15,24,0,251,-5,Win
4,2,7,0,0,3,5,5,10,0,13,23,0,244,-1,Win
1,10,11,0,0,4,6,10,0,0,22,20,0,238,-3,Loss
6,10,1,0,0,11,9,0,0,0,17,20,0,233,-5,Loss
10,10,10,0,0,9,5,7,0,0,30,21,0,227,-7,Loss
6,7,8,0,0,1,2,11,4,0,21,18,0,220,-6,Win
2,5,2,0,0,10,11,0,0,0,9,21,0,215,-5,Loss
1,10,7,0,0,11,9,0,0,0,18,20,0,210,-8,Loss
10,8,1,0,0,11,2,5,0,0,19,18,0,204,-9,Win
3,2,10,0,0,10,4,8,0,0,15,22,0,410,1,Win
10,10,2,0,0,7,10,0,0,0,22,17,0,405,-1,Loss
10,10,9,0,0,10,6,2,0,0,29,18,0,399,-2,Loss
3,9,5,0,0,1,5,6,7,0,17,19,0,392,1,Loss
9,9,7,0,0,3,10,10,0,0,25,23,0,386,0,Loss
10,7,9,0,0,5,5,4,8,0,26,22,0,379,2,Loss
10,2,4,0,0,10,9,0,0,0,16,19,0,374,2,Loss
3,6,2,0,0,8,7,2,0,0,11,17,0,368,6,Loss
1,8,10,0,0,9,4,4,0,0,19,17,0,362,6,Win
10,10,6,0,0,9,8,0,0,0,26,17,0,357,5,Loss
6,2,10,0,0,2,4,5,10,0,18,21,0,350,8,Loss
10,10,8,0,0,5,9,10,0,0,28,24,0,344,6,Loss
6,10,8,0,0,8,10,0,0,0,24,18,0,339,5,Loss
7,10,10,0,0,4,11,2,0,0,27,17,0,333,4,Loss
3,6,8,0,0,11,4,2,0,0,17,17,0,327,7,Push
10,10,2,0,0,10,5,5,0,0,22,20,0,321,7,Loss
3,9,5,0,0,7,8,3,0,0,17,18,0,315,10,Loss
8,9,5,0,0,6,7,7,0,0,22,20,0,309,12,Loss
3,6,3,0,0,9,4,10,0,0,12,23,0,303,15,Win
2,5,10,0,0,10,5,10,0,0,17,25,0,297,15,Win
5,1,6,0,0,10,10,0,0,0,12,20,0,292,14,Loss
10,5,4,0,0,2,11,7,0,0,19,20,0,286,15,Loss
10,10,7,0,0,6,2,10,0,0,27,18,0,280,14,Loss
3,11,7,0,0,7,3,4,3,0,21,17,0,273,17,Win
9,10,10,0,0,10,11,0,0,0,29,21,0,268,13,Loss
1,8,10,0,0,8,7,1,4,0,19,20,0,261,11,Loss
10,6,1,0,0,3,5,10,0,0,17,18,0,255,11,Loss
9,3,6,0,0,1,5,6,6,0,18,18,0,248,15,Push
10,3,5,0,0,6,8,10,0,0,18,24,0,242,16,Win
10,3,8,0,0,7,9,1,0,0,21,17,0,236,15,Win
5,6,8,0,0,10,3,4,0,0,19,17,0,230,18,Win
4,8,8,0,0,10,8,0,0,0,20,18,0,225,18,Win
2,10,7,0,0,10,8,0,0,0,19,18,0,220,17,Win
6,4,10,0,0,2,8,10,0,0,20,20,0,214,18,Push
6,10,1,0,0,11,9,0,0,0,17,20,0,209,16,Loss
2,10,10,0,0,6,10,10,0,0,22,26,0,203,14,Loss
10,5,7,0,0,4,9,10,0,0,22,23,0,410,0,Loss
7,10,10,0,0,10,10,0,0,0,27,20,0,405,-4,Loss
10,10,10,0,0,5,8,3,8,0,30,24,0,398,-5,Loss
7,6,7,0,0,8,4,2,10,0,20,24,0,391,-3,Win
10,1,6,0,0,10,10,0,0,0,17,20,0,386,-6,Loss
10,2,9,0,0,5,9,5,0,0,21,19,0,380,-4,Win
10,1,10,0,0,4,6,10,0,0,21,20,0,374,-6,Win
4,2,10,0,0,1,4,10,9,0,16,24,0,367,-6,Win
10,3,3,0,0,9,10,0,0,0,16,19,0,362,-6,Loss
9,8,9,0,0,7,3,10,0,0,26,20,0,356,-6,Loss
9,3,8,0,0,5,1,10,6,0,20,22,0,349,-5,Win
8,1,8,0,0,9,5,10,0,0,17,24,0,343,-6,Win
8,5,4,0,0,4,4,8,4,0,17,20,0,336,-1,Loss
10,7,2,0,0,9,10,0,0,0,19,19,0,331,-2,Push
10,10,10,0,0,10,10,0,0,0,30,20,0,326,-7,Loss
10,1,7,0,0,11,2,4,0,0,18,17,0,320,-8,Win
10,2,2,0,0,6,3,2,4,2,14,17,0,312,-2,Loss
7,7,10,0,0,10,7,0,0,0,24,17,0,307,-4,Loss
10,10,1,0,0,3,6,10,0,0,21,19,0,301,-6,Win
5,10,1,0,0,9,11,0,0,0,16,20,0,296,-8,Loss
8,4,9,0,0,3,3,10,10,0,21,26,0,289,-7,Win
6,9,5,0,0,4,11,2,0,0,20,17,0,283,-4,Win
8,5,10,0,0,7,6,9,0,0,23,22,0,277,-3,Loss
3,3,10,0,0,9,5,4,0,0,16,18,0,271,0,Loss
10,10,10,0,0,6,10,7,0,0,30,23,0,265,-3,Loss
3,10,5,0,0,4,7,10,0,0,18,21,0,259,-2,Loss
2,10,10,0,0,10,7,0,0,0,22,17,0,254,-4,Loss
2,10,10,0,0,10,3,5,0,0,22,18,0,248,-4,Loss
10,7,6,0,0,10,10,0,0,0,23,20,0,243,-6,Loss
8,3,10,0,0,3,10,10,0,0,21,23,0,237,-7,Win
2,1,10,0,0,2,10,5,0,0,13,17,0,231,-7,Loss
10,10,1,0,0,8,10,0,0,0,21,18,0,226,-11,Win
1,1,10,0,0,2,2,10,10,0,12,24,0,219,-14,Win
6,9,6,0,0,11,10,0,0,0,21,21,0,214,-14,Push
4,10,10,0,0,10,10,0,0,0,24,20,0,209,-17,Loss
8,1,7,0,0,4,6,10,0,0,16,20,0,203,-17,Loss
5,4,2,0,0,5,1,8,10,0,11,24,0,409,2,Win
8,4,8,0,0,10,2,6,0,0,20,18,0,403,4,Win
10,9,9,0,0,6,11,0,0,0,28,17,0,398,3,Loss
10,5,7,0,0,4,9,4,0,0,22,17,0,392,5,Loss
2,9,10,0,0,7,2,7,10,0,21,26,0,385,5,Win
10,3,7,0,0,10,3,10,0,0,20,23,0,379,4,Win
9,9,10,0,0,7,8,10,0,0,28,25,0,373,2,Loss
5,2,7,0,0,5,7,2,8,0,14,22,0,366,6,Win
10,10,9,0,0,3,7,7,0,0,29,17,0,360,5,Loss
4,3,3,0,0,10,5,10,0,0,10,25,0,354,7,Win
4,9,5,0,0,11,8,0,0,0,18,19,0,349,8,Loss
10,8,10,0,0,10,6,4,0,0,28,20,0,343,7,Loss
3,8,10,0,0,5,10,3,0,0,21,18,0,337,8,Win
3,6,9,0,0,10,10,0,0,0,18,20,0,332,8,Loss
3,5,5,0,0,10,8,0,0,0,13,18,0,327,10,Loss
6,10,10,0,0,9,10,0,0,0,26,19,0,322,8,Loss
10,10,10,0,0,8,9,0,0,0,30,17,0,317,5,Loss
10,2,10,0,0,3,7,4,9,0,22,23,0,310,6,Loss
10,6,10,0,0,7,10,0,0,0,26,17,0,305,4,Loss
10,3,7,0,0,8,5,10,0,0,20,23,0,299,4,Win
9,6,10,0,0,10,3,4,0,0,25,17,0,293,5,Loss
4,10,4,0,0,9,10,0,0,0,18,19,0,288,5,Loss
10,2,10,0,0,10,7,0,0,0,22,17,0,283,3,Loss
10,3,4,0,0,10,6,4,0,0,17,20,0,277,5,Loss
10,10,1,0,0,10,9,0,0,0,21,19,0,272,1,Win
4,6,9,0,0,3,3,5,10,0,19,21,0,265,5,Loss
8,10,5,0,0,7,8,4,0,0,23,19,0,259,6,Loss
10,9,1,0,0,5,10,7,0,0,20,22,0,253,4,Win
6,5,1,0,0,5,8,3,6,0,12,22,0,246,8,Win
5,6,10,0,0,8,5,10,0,0,21,23,0,240,9,Win
10,4,8,0,0,9,6,10,0,0,22,25,0,234,9,Loss
10,6,10,0,0,1,11,6,0,0,26,18,0,228,7,Loss
3,7,10,0,0,1,1,10,10,0,20,22,0,221,3,Win
6,3,5,0,0,7,5,8,0,0,14,20,0,215,7,Loss
7,5,8,0,0,10,6,10,0,0,20,26,0,209,7,Win
10,8,5,0,0,4,9,1,10,0,23,24,0,202,6,Loss
5,8,4,0,0,7,2,11,0,0,17,20,0,410,2,Loss
4,5,10,0,0,10,10,0,0,0,19,20,0,405,1,Loss
5,7,10,0,0,1,1,11,8,0,22,21,0,398,-2,Loss
6,6,1,0,0,10,2,9,0,0,13,21,0,392,-1,Loss
10,8,10,0,0,6,11,0,0,0,28,17,0,387,-3,Loss
5,3,6,0,0,2,9,10,0,0,14,21,0,381,0,Loss
5,3,5,0,0,10,2,5,0,0,13,17,0,375,4,Loss
10,10,2,0,0,6,10,9,0,0,22,25,0,369,3,Loss
8,4,1,0,0,3,3,2,10,0,13,18,0,362,5,Loss
8,8,8,0,0,10,9,0,0,0,24,19,0,357,4,Loss
1,8,7,0,0,5,11,2,0,0,16,18,0,351,4,Loss
10,3,7,0,0,10,8,0,0,0,20,18,0,346,3,Win
10,10,6,0,0,5,8,8,0,0,26,21,0,340,3,Loss
10,10,4,0,0,10,10,0,0,0,24,20,0,335,0,Loss
3,10,4,0,0,10,7,0,0,0,17,17,0,330,0,Push
10,7,6,0,0,3,3,9,6,0,23,21,0,323,3,Loss
5,7,8,0,0,4,8,4,10,0,20,26,0,316,5,Win
6,2,10,0,0,11,10,0,0,0,18,21,0,311,4,Loss
10,6,7,0,0,10,9,0,0,0,23,19,0,306,3,Loss
7,10,10,0,0,4,2,10,7,0,27,23,0,299,2,Loss
9,7,2,0,0,10,10,0,0,0,18,20,0,294,1,Loss
11,3,6,0,0,7,8,1,10,0,20,26,0,287,0,Win
10,10,9,0,0,5,10,9,0,0,29,24,0,281,-2,Loss
3,10,2,0,0,5,11,5,0,0,15,21,0,275,0,Loss
7,4,10,0,0,9,7,9,0,0,21,25,0,269,0,Win
7,4,10,0,0,4,2,10,9,0,21,25,0,262,1,Win
10,9,2,0,0,5,4,8,0,0,21,17,0,256,3,Win
1,10,7,0,0,10,7,0,0,0,18,17,0,251,0,Win
3,5,10,0,0,10,4,7,0,0,18,21,0,245,1,Loss
6,6,1,0,0,2,8,7,0,0,13,17,0,239,3,Loss
4,10,3,0,0,6,2,10,0,0,17,18,0,233,5,Loss
3,10,1,0,0,10,10,0,0,0,14,20,0,228,2,Loss
10,10,1,0,0,10,6,4,0,0,21,20,0,222,0,Win
7,8,10,0,0,10,6,5,0,0,25,21,0,216,0,Loss
9,10,3,0,0,2,10,9,0,0,22,21,0,210,0,Loss
11,2,4,0,0,8,5,7,0,0,17,20,0,204,2,Loss
5,7,10,0,0,10,6,2,0,0,22,18,0,410,1,Loss
2,3,9,0,0,5,10,8,0,0,14,23,0,404,3,Win
4,3,10,0,0,11,10,0,0,0,17,21,0,399,2,Loss
5,10,7,0,0,10,11,0,0,0,22,21,0,394,0,Loss
6,8,10,0,0,10,8,0,0,0,24,18,0,389,-1,Loss
10,7,3,0,0,10,2,10,0,0,20,22,0,383,-2,Win
8,9,10,0,0,10,6,3,0,0,27,19,0,377,-2,Loss
10,4,5,0,0,10,5,6,0,0,19,21,0,371,0,Loss
7,1,9,0,0,5,8,7,0,0,17,20,0,365,0,Loss
11,2,2,0,0,10,9,0,0,0,15,19,0,360,0,Loss
6,5,6,0,0,10,3,10,0,0,17,23,0,354,2,Win
10,5,3,0,0,4,10,9,0,0,18,23,0,348,3,Win
10,7,1,0,0,6,6,9,0,0,18,21,0,342,3,Loss
2,4,9,0,0,8,3,1,5,0,15,17,0,335,6,Loss
10,7,7,0,0,6,8,5,0,0,24,19,0,329,7,Loss
6,2,10,0,0,2,8,8,0,0,18,18,0,323,9,Push
8,2,2,0,0,2,10,4,10,0,12,26,0,316,11,Win
3,3,6,0,0,6,10,4,0,0,12,20,0,310,15,Loss
10,3,6,0,0,10,2,2,2,9,19,25,0,302,18,Win
10,10,7,0,0,10,5,8,0,0,27,23,0,296,16,Loss
4,9,4,0,0,10,11,0,0,0,17,21,0,291,16,Loss
11,4,5,0,0,5,7,4,10,0,20,26,0,284,18,Win
6,3,9,0,0,7,4,6,0,0,18,17,0,278,22,Win
7,10,2,0,0,2,11,5,0,0,19,18,0,272,23,Win
6,6,10,0,0,11,8,0,0,0,22,19,0,267,23,Loss
10,3,1,0,0,5,11,3,0,0,14,19,0,261,23,Loss
4,10,5,0,0,4,2,3,10,0,19,19,0,254,26,Push
10,10,7,0,0,10,10,0,0,0,27,20,0,249,22,Loss
3,7,10,0,0,10,6,7,0,0,20,23,0,243,22,Win
11,3,4,0,0,3,7,10,0,0,18,20,0,237,23,Loss
10,8,10,0,0,10,10,0,0,0,28,20,0,232,19,Loss
10,6,10,0,0,7,3,7,0,0,26,17,0,226,19,Loss
10,9,3,0,0,3,5,6,10,0,22,24,0,219,21,Loss
4,1,10,0,0,7,10,0,0,0,15,17,0,214,19,Loss
6,7,2,0,0,11,10,0,0,0,15,21,0,209,19,Loss
4,2,6,0,0,10,11,0,0,0,12,21,0,204,20,Loss
3,3,11,0,0,3,6,11,0,0,17,20,0,410,2,Loss
7,4,10,0,0,11,10,0,0,0,21,21,0,405,0,Push
10,2,6,0,0,4,9,10,0,0,18,23,0,399,1,Win
9,9,3,0,0,10,5,5,0,0,21,20,0,393,3,Win
5,9,8,0,0,10,8,0,0,0,22,18,0,388,3,Loss
10,9,3,0,0,9,10,0,0,0,22,19,0,383,2,Loss
2,7,10,0,0,7,10,0,0,0,19,17,0,378,1,Win
6,8,10,0,0,10,4,2,6,0,24,22,0,371,3,Loss
10,6,3,0,0,10,11,0,0,0,19,21,0,366,2,Loss
9,4,2,0,0,10,6,10,0,0,15,26,0,360,3,Win
1,3,8,0,0,5,10,2,0,0,12,17,0,354,4,Loss
10,5,1,0,0,8,10,0,0,0,16,18,0,349,2,Loss
2,5,8,0,0,8,10,0,0,0,15,18,0,344,3,Loss
6,9,2,0,0,8,10,0,0,0,17,18,0,339,4,Loss
10,4,8,0,0,10,5,10,0,0,22,25,0,333,3,Loss
1,6,10,0,0,4,8,6,0,0,17,18,0,327,4,Loss
10,10,4,0,0,10,4,3,0,0,24,17,0,321,4,Loss
9,2,10,0,0,7,3,10,0,0,21,20,0,315,4,Win
11,8,2,0,0,2,10,8,0,0,21,20,0,309,4,Win
8,5,10,0,0,6,10,10,0,0,23,26,0,303,3,Loss
10,2,7,0,0,4,10,8,0,0,19,22,0,297,3,Win
7,6,4,0,0,3,6,7,2,0,17,18,0,290,8,Loss
8,8,10,0,0,8,5,4,0,0,26,17,0,284,9,Loss
10,10,5,0,0,7,10,0,0,0,25,17,0,279,7,Loss
4,10,10,0,0,9,10,0,0,0,24,19,0,274,5,Loss
10,10,1,0,0,9,11,0,0,0,21,20,0,269,1,Win
10,2,10,0,0,6,7,5,0,0,22,18,0,263,2,Loss
1,6,5,0,0,8,3,10,0,0,12,21,0,257,3,Loss
5,11,5,0,0,10,3,8,0,0,21,21,0,251,4,Push
10,4,1,0,0,5,10,10,0,0,15,25,0,245,2,Win
7,5,1,0,0,7,4,3,10,0,13,24,0,238,3,Win
10,10,9,0,0,10,10,0,0,0,29,20,0,233,-1,Loss
9,10,3,0,0,6,6,10,0,0,22,22,0,227,0,Loss
5,1,6,0,0,10,10,0,0,0,12,20,0,222,-1,Loss
10,10,4,0,0,10,8,0,0,0,24,18,0,217,-3,Loss
2,2,7,0,0,8,8,6,0,0,11,22,0,211,0,Win
7,7,3,0,0,8,10,0,0,0,17,18,0,206,0,Loss
5,5,10,0,0,4,5,7,10,0,20,26,0,409,2,Win
9,5,10,0,0,10,8,0,0,0,24,18,0,404,1,Loss
10,10,9,0,0,7,5,2,4,0,29,18,0,397,2,Loss
10,4,10,0,0,6,9,10,0,0,24,25,0,391,1,Loss
7,1,11,0,0,8,4,10,0,0,19,22,0,385,-1,Win
10,6,7,0,0,11,10,0,0,0,23,21,0,380,-3,Loss
1,10,8,0,0,10,6,5,0,0,19,21,0,374,-4,Loss
10,10,10,0,0,10,10,0,0,0,30,20,0,369,-9,Loss
10,2,10,0,0,4,2,8,8,0,22,22,0,362,-8,Loss
10,7,10,0,0,6,6,10,0,0,27,22,0,356,-9,Loss
1,6,10,0,0,2,10,1,2,3,17,18,0,348,-9,Loss
7,1,11,0,0,10,10,0,0,0,19,20,0,343,-13,Loss
10,10,6,0,0,10,10,0,0,0,26,20,0,338,-16,Loss
5,7,6,0,0,5,10,4,0,0,18,19,0,332,-13,Loss
8,9,5,0,0,9,10,0,0,0,22,19,0,327,-13,Loss
2,7,2,0,0,3,10,6,0,0,11,19,0,321,-10,Loss
2,7,10,0,0,6,9,8,0,0,19,23,0,315,-9,Win
7,2,9,0,0,3,4,3,5,5,18,20,0,307,-3,Loss
6,5,5,0,0,10,9,0,0,0,16,19,0,302,-1,Loss
8,5,10,0,0,5,3,10,0,0,23,18,0,296,0,Loss
10,6,6,0,0,11,5,4,0,0,22,20,0,290,2,Loss
9,1,4,0,0,10,11,0,0,0,14,21,0,285,0,Loss
3,2,8,0,0,6,11,0,0,0,13,17,0,280,2,Loss
10,10,2,0,0,11,6,0,0,0,22,17,0,275,1,Loss
10,2,3,0,0,9,4,10,0,0,15,23,0,269,2,Win
10,8,10,0,0,3,11,7,0,0,28,21,0,263,0,Loss
2,8,5,0,0,10,2,10,0,0,15,22,0,257,1,Win
7,3,9,0,0,10,10,0,0,0,19,20,0,252,0,Loss
9,5,10,0,0,10,6,4,0,0,24,20,0,246,1,Loss
9,8,4,0,0,5,3,10,0,0,21,18,0,240,3,Win
10,10,10,0,0,5,8,7,0,0,30,20,0,234,1,Loss
10,6,8,0,0,10,9,0,0,0,24,19,0,229,0,Loss
3,10,10,0,0,3,4,10,0,0,23,17,0,223,0,Loss
6,1,10,0,0,4,8,3,10,0,17,25,0,216,0,Win
7,10,10,0,0,6,5,4,3,0,27,18,0,209,2,Loss
9,6,3,0,0,8,9,0,0,0,18,17,0,204,4,Win
8,7,4,0,0,6,7,10,0,0,19,23,0,410,1,Win
10,2,2,0,0,9,10,0,0,0,14,19,0,405,1,Loss
9,8,10,0,0,10,7,0,0,0,27,17,0,400,-1,Loss
9,5,10,0,0,10,10,0,0,0,24,20,0,395,-3,Loss
9,3,10,0,0,9,10,0,0,0,22,19,0,390,-4,Loss
10,3,10,0,0,3,6,8,0,0,23,17,0,384,-3,Loss
8,4,2,0,0,3,3,8,4,0,14,18,0,377,2,Loss
3,6,3,0,0,4,7,10,0,0,12,21,0,371,5,Loss
9,6,4,0,0,7,9,10,0,0,19,26,0,365,6,Win
1,6,8,0,0,9,2,9,0,0,15,20,0,359,7,Loss
9,10,7,0,0,3,10,9,0,0,26,22,0,353,6,Loss
8,9,10,0,0,10,9,0,0,0,27,19,0,348,4,Loss
