playerCard1,playerCard2,playerCard3,playerCard4,playerCard5,dealerCard1,dealerCard2,dealerCard3,dealerCard4,dealerCard5,playerHandSum,dealerHandSum,cardsLeft,result
10,10,0,0,0,10,11,0,0,0,20,21,245,Loss
10,9,0,0,0,8,3,6,0,0,19,17,240,Win
2,9,7,0,0,10,11,0,0,0,18,21,235,Loss
10,10,0,0,0,8,7,7,0,0,20,22,230,Win
10,9,0,0,0,10,10,0,0,0,19,20,226,Loss
7,8,0,0,0,2,7,10,0,0,15,19,221,Loss
10,10,0,0,0,10,10,0,0,0,20,20,217,Push
6,7,0,0,0,1,11,6,0,0,13,18,212,Loss
10,3,0,0,0,8,10,0,0,0,13,18,208,Loss
9,9,0,0,0,10,10,0,0,0,18,20,204,Loss
10,6,0,0,0,10,10,0,0,0,16,20,412,Loss
7,4,8,0,0,3,10,1,10,0,19,24,405,Win
9,10,0,0,0,10,4,4,0,0,19,18,400,Win
11,10,0,0,0,10,10,0,0,0,21,20,396,Win
10,5,0,0,0,10,3,9,0,0,15,22,391,Win
1,11,0,0,0,5,5,7,0,0,12,17,386,Loss
7,2,10,0,0,2,5,5,8,0,19,20,379,Loss
6,3,6,0,0,7,9,6,0,0,15,22,373,Win
11,6,0,0,0,11,9,0,0,0,17,20,369,Loss
7,5,0,0,0,10,10,0,0,0,12,20,365,Loss
10,8,0,0,0,9,6,10,0,0,18,25,360,Win
6,4,6,0,0,10,8,0,0,0,16,18,355,Loss
2,10,0,0,0,2,9,3,7,0,12,21,349,Loss
11,5,0,0,0,10,5,8,0,0,16,23,344,Win
10,7,0,0,0,6,2,8,10,0,17,26,338,Win
2,10,0,0,0,10,10,0,0,0,12,20,334,Loss
8,2,11,0,0,10,6,10,0,0,21,26,328,Win
10,10,0,0,0,11,10,0,0,0,20,21,412,Loss
11,10,0,0,0,10,10,0,0,0,21,20,408,Win
5,10,0,0,0,8,3,10,0,0,15,21,403,Loss
4,11,0,0,0,5,9,2,9,0,15,25,397,Win
10,3,0,0,0,3,7,10,0,0,13,20,392,Loss
6,2,9,0,0,6,7,10,0,0,17,23,386,Win
8,9,0,0,0,10,7,0,0,0,17,17,382,Push
11,9,0,0,0,2,6,10,0,0,20,18,377,Win
7,10,0,0,0,5,11,3,0,0,17,19,372,Loss
10,11,0,0,0,10,10,0,0,0,21,20,368,Win
4,7,8,0,0,4,10,4,0,0,19,18,362,Win
3,10,0,0,0,6,7,2,10,0,13,25,356,Win
8,3,10,0,0,10,11,0,0,0,21,21,351,Push
1,11,0,0,0,4,10,10,0,0,12,24,346,Win
10,10,0,0,0,3,2,10,10,0,20,25,340,Win
11,2,0,0,0,10,2,6,0,0,13,18,335,Loss
10,10,0,0,0,7,10,0,0,0,20,17,331,Win
10,7,0,0,0,4,4,3,5,10,17,26,324,Win
5,4,10,0,0,4,9,10,0,0,19,23,318,Win
5,10,0,0,0,10,9,0,0,0,15,19,314,Loss
6,3,8,0,0,6,6,10,0,0,17,22,308,Win
6,4,9,0,0,10,10,0,0,0,19,20,303,Loss
8,10,0,0,0,10,4,2,10,0,18,26,297,Win
4,10,0,0,0,1,5,11,0,0,14,17,292,Loss
10,6,0,0,0,7,10,0,0,0,16,17,288,Loss
11,2,0,0,0,3,3,6,10,0,13,22,282,Win
9,6,0,0,0,6,6,4,10,0,15,26,276,Win
10,5,0,0,0,8,4,6,0,0,15,18,271,Loss
9,7,0,0,0,3,5,9,0,0,16,17,266,Loss
4,11,0,0,0,5,5,9,0,0,15,19,261,Loss
10,7,0,0,0,2,5,2,2,1,17,20,253,Loss
11,10,0,0,0,4,10,10,0,0,21,24,248,Win
9,7,0,0,0,9,8,0,0,0,16,17,244,Loss
2,10,0,0,0,2,1,10,6,0,12,19,238,Loss
7,10,0,0,0,8,9,0,0,0,17,17,234,Push
3,6,10,0,0,10,2,10,0,0,19,22,228,Win
10,11,0,0,0,2,11,8,0,0,21,21,223,Push
3,11,0,0,0,10,10,0,0,0,14,20,219,Loss
11,2,0,0,0,4,10,1,10,0,13,25,213,Win
10,6,0,0,0,6,2,11,0,0,16,19,208,Loss
2,10,0,0,0,9,7,6,0,0,12,22,203,Win
5,10,0,0,0,6,10,10,0,0,15,26,411,Win
7,10,0,0,0,8,7,7,0,0,17,22,406,Win
10,5,0,0,0,5,1,10,8,0,15,24,400,Win
2,3,5,0,0,3,4,6,2,10,10,25,392,Win
10,10,0,0,0,5,10,10,0,0,20,25,387,Win
10,9,0,0,0,10,4,10,0,0,19,24,382,Win
4,11,0,0,0,4,2,3,8,0,15,17,376,Loss
10,10,0,0,0,5,7,2,3,0,20,17,370,Win
10,10,0,0,0,10,6,8,0,0,20,24,365,Win
5,9,0,0,0,1,1,2,8,10,14,22,358,Win
11,10,0,0,0,10,6,4,0,0,21,20,353,Win
6,4,10,0,0,8,8,3,0,0,20,19,347,Win
9,10,0,0,0,8,3,10,0,0,19,21,342,Loss
2,10,0,0,0,9,2,10,0,0,12,21,337,Loss
5,4,11,0,0,5,3,10,0,0,20,18,331,Win
8,6,0,0,0,10,3,9,0,0,14,22,326,Win
6,6,0,0,0,10,5,10,0,0,12,25,321,Win
9,8,0,0,0,10,7,0,0,0,17,17,317,Push
7,10,0,0,0,10,5,7,0,0,17,22,312,Win
10,3,0,0,0,10,2,3,2,0,13,17,306,Loss
3,10,0,0,0,10,2,1,8,0,13,21,300,Loss
10,10,0,0,0,9,10,0,0,0,20,19,296,Win
10,5,0,0,0,10,9,0,0,0,15,19,292,Loss
4,4,11,0,0,9,8,0,0,0,19,17,287,Win
10,4,0,0,0,9,11,0,0,0,14,20,283,Loss
10,10,0,0,0,4,8,10,0,0,20,22,278,Win
6,7,0,0,0,5,6,1,10,0,13,22,272,Win
3,7,4,0,0,3,11,5,0,0,14,19,266,Loss
7,10,0,0,0,8,11,0,0,0,17,19,262,Loss
4,6,10,0,0,4,2,4,5,1,20,20,253,Push
10,6,0,0,0,10,2,10,0,0,16,22,248,Win
10,3,0,0,0,2,6,6,10,0,13,24,242,Win
7,8,0,0,0,5,10,8,0,0,15,23,237,Win
11,2,0,0,0,9,2,4,7,0,13,22,231,Win
3,4,5,0,0,9,6,7,0,0,12,22,225,Win
10,4,0,0,0,11,8,0,0,0,14,19,221,Loss
11,2,0,0,0,8,5,1,5,0,13,19,215,Loss
11,10,0,0,0,1,1,10,6,0,21,18,209,Win
5,3,9,0,0,9,3,10,0,0,17,22,203,Win
5,10,0,0,0,5,4,9,0,0,15,18,411,Loss
4,10,0,0,0,10,2,1,5,0,14,18,405,Loss
10,9,0,0,0,6,9,9,0,0,19,24,400,Win
8,11,0,0,0,2,2,1,10,10,19,25,393,Win
2,10,0,0,0,10,5,10,0,0,12,25,388,Win
8,9,0,0,0,4,10,7,0,0,17,21,383,Loss
5,10,0,0,0,10,2,7,0,0,15,19,378,Loss
3,8,2,0,0,7,8,9,0,0,13,24,372,Win
2,9,7,0,0,10,11,0,0,0,18,21,367,Loss
10,10,0,0,0,2,8,2,10,0,20,22,361,Win
4,3,11,0,0,10,7,0,0,0,18,17,356,Win
10,9,0,0,0,8,10,0,0,0,19,18,352,Win
2,10,0,0,0,1,11,8,0,0,12,20,347,Loss
10,10,0,0,0,7,5,9,0,0,20,21,342,Loss
10,2,0,0,0,6,7,10,0,0,12,23,337,Win
6,7,0,0,0,5,6,10,0,0,13,21,332,Loss
8,7,0,0,0,3,1,10,6,0,15,20,326,Loss
7,3,5,0,0,9,5,5,0,0,15,19,320,Loss
6,3,10,0,0,8,4,6,0,0,19,18,314,Win
10,3,0,0,0,2,8,2,10,0,13,22,308,Win
8,11,0,0,0,11,10,0,0,0,19,21,412,Loss
10,5,0,0,0,7,11,0,0,0,15,18,408,Loss
11,5,0,0,0,8,7,10,0,0,16,25,403,Win
5,10,0,0,0,8,10,0,0,0,15,18,399,Loss
10,10,0,0,0,8,4,3,2,0,20,17,393,Win
10,10,0,0,0,11,4,5,0,0,20,20,388,Push
9,5,0,0,0,9,10,0,0,0,14,19,384,Loss
8,10,0,0,0,10,6,10,0,0,18,26,379,Win
6,5,8,0,0,7,8,10,0,0,19,25,373,Win
9,2,3,0,0,3,10,4,0,0,14,17,367,Loss
8,4,0,0,0,10,10,0,0,0,12,20,363,Loss
4,2,10,0,0,6,9,7,0,0,16,22,357,Win
10,10,0,0,0,2,7,8,0,0,20,17,352,Win
2,6,8,0,0,10,11,0,0,0,16,21,347,Loss
9,9,0,0,0,10,10,0,0,0,18,20,343,Loss
11,10,0,0,0,7,3,4,7,0,21,21,337,Push
10,10,0,0,0,2,10,6,0,0,20,18,332,Win
10,6,0,0,0,10,11,0,0,0,16,21,328,Loss
5,6,8,0,0,11,10,0,0,0,19,21,323,Loss
4,4,9,0,0,10,10,0,0,0,17,20,318,Loss
6,10,0,0,0,7,4,10,0,0,16,21,313,Loss
10,10,0,0,0,8,9,0,0,0,20,17,309,Win
8,5,0,0,0,3,10,10,0,0,13,23,304,Win
10,9,0,0,0,6,9,7,0,0,19,22,299,Win
8,4,0,0,0,10,10,0,0,0,12,20,295,Loss
10,3,0,0,0,9,11,0,0,0,13,20,291,Loss
5,10,0,0,0,3,3,5,3,6,15,20,284,Loss
10,11,0,0,0,10,4,5,0,0,21,19,279,Win
6,11,0,0,0,10,6,9,0,0,17,25,274,Win
7,4,4,0,0,8,10,0,0,0,15,18,269,Loss
3,7,10,0,0,11,10,0,0,0,20,21,264,Loss
11,9,0,0,0,10,10,0,0,0,20,20,260,Push
9,10,0,0,0,6,5,3,10,0,19,24,254,Win
6,10,0,0,0,10,10,0,0,0,16,20,250,Loss
10,5,0,0,0,3,1,2,10,2,15,18,243,Loss
9,6,0,0,0,9,10,0,0,0,15,19,239,Loss
9,9,0,0,0,9,3,1,2,10,18,25,232,Win
6,10,0,0,0,10,5,10,0,0,16,25,227,Win
10,5,0,0,0,10,7,0,0,0,15,17,223,Loss
4,9,0,0,0,9,11,0,0,0,13,20,219,Loss
7,10,0,0,0,8,6,2,7,0,17,23,213,Win
2,10,0,0,0,4,10,6,0,0,12,20,208,Loss
9,10,0,0,0,8,4,3,8,0,19,23,202,Win
6,3,2,10,0,10,10,0,0,0,21,20,410,Win
9,4,0,0,0,7,10,0,0,0,13,17,406,Loss
10,7,0,0,0,2,5,8,4,0,17,19,400,Loss
10,10,0,0,0,8,10,0,0,0,20,18,396,Win
4,11,0,0,0,3,10,7,0,0,15,20,391,Loss
10,9,0,0,0,8,10,0,0,0,19,18,387,Win
6,8,0,0,0,4,10,10,0,0,14,24,382,Win
4,11,0,0,0,4,10,10,0,0,15,24,377,Win
11,10,0,0,0,3,9,6,0,0,21,18,372,Win
6,3,10,0,0,6,9,2,0,0,19,17,366,Win
10,10,0,0,0,9,6,10,0,0,20,25,361,Win
10,5,0,0,0,7,10,0,0,0,15,17,357,Loss
9,10,0,0,0,3,5,10,0,0,19,18,352,Win
9,11,0,0,0,5,9,10,0,0,20,24,347,Win
7,6,0,0,0,6,8,9,0,0,13,23,342,Win
10,10,0,0,0,5,10,10,0,0,20,25,337,Win
10,9,0,0,0,8,10,0,0,0,19,18,333,Win
7,10,0,0,0,10,10,0,0,0,17,20,329,Loss
10,3,0,0,0,10,7,0,0,0,13,17,325,Loss
4,10,0,0,0,2,2,5,9,0,14,18,319,Loss
2,10,0,0,0,4,10,10,0,0,12,24,314,Win
11,10,0,0,0,10,9,0,0,0,21,19,310,Win
5,2,10,0,0,2,5,10,0,0,17,17,304,Push
10,3,0,0,0,2,11,2,5,0,13,20,298,Loss
8,10,0,0,0,5,9,10,0,0,18,24,293,Win
10,10,0,0,0,7,10,0,0,0,20,17,289,Win
7,10,0,0,0,2,10,2,10,0,17,24,283,Win
10,3,0,0,0,4,10,5,0,0,13,19,278,Loss
2,6,10,0,0,3,10,4,0,0,18,17,272,Win
10,6,0,0,0,10,11,0,0,0,16,21,268,Loss
10,7,0,0,0,11,10,0,0,0,17,21,264,Loss
10,7,0,0,0,4,9,6,0,0,17,19,259,Loss
7,10,0,0,0,6,7,10,0,0,17,23,254,Win
8,10,0,0,0,1,1,1,1,10,18,18,246,Push
4,10,0,0,0,4,1,7,5,0,14,17,240,Loss
11,3,0,0,0,10,8,0,0,0,14,18,236,Loss
10,3,0,0,0,8,10,0,0,0,13,18,232,Loss
10,10,0,0,0,4,10,10,0,0,20,24,227,Win
4,7,6,0,0,10,8,0,0,0,17,18,222,Loss
5,10,0,0,0,4,3,6,9,0,15,22,216,Win
10,11,0,0,0,7,10,0,0,0,21,17,212,Win
9,5,0,0,0,8,10,0,0,0,14,18,208,Loss
7,2,5,0,0,3,10,4,0,0,14,17,202,Loss
7,8,0,0,0,9,2,5,5,0,15,21,410,Loss
10,10,0,0,0,6,10,7,0,0,20,23,405,Win
11,10,0,0,0,10,10,0,0,0,21,20,401,Win
10,10,0,0,0,4,4,7,9,0,20,24,395,Win
7,9,0,0,0,4,5,7,5,0,16,21,389,Loss
10,10,0,0,0,9,2,6,0,0,20,17,384,Win
11,4,0,0,0,3,10,1,2,5,15,21,377,Loss
6,9,0,0,0,10,10,0,0,0,15,20,373,Loss
2,4,2,4,0,3,9,7,0,0,12,19,366,Loss
11,10,0,0,0,10,4,9,0,0,21,23,361,Win
10,4,0,0,0,10,3,10,0,0,14,23,356,Win
8,4,0,0,0,3,2,10,7,0,12,22,350,Win
10,10,0,0,0,2,9,2,2,3,20,18,343,Win
8,8,0,0,0,2,3,6,7,0,16,18,337,Loss
3,9,5,0,0,5,10,7,0,0,17,22,410,Win
9,6,1,0,0,10,10,0,0,0,16,20,405,Loss
4,7,3,0,0,7,4,4,7,0,14,22,398,Win
8,10,0,0,0,10,3,8,0,0,18,21,393,Loss
2,6,5,0,0,5,10,10,0,0,13,25,387,Win
7,6,0,0,0,1,5,10,5,0,13,21,381,Loss
10,5,0,0,0,5,10,2,0,0,15,17,376,Loss
9,2,2,0,0,5,8,1,7,0,13,21,369,Loss
10,3,0,0,0,10,4,4,0,0,13,18,364,Loss
10,7,0,0,0,6,8,7,0,0,17,21,359,Loss
9,3,0,0,0,10,10,0,0,0,12,20,355,Loss
3,11,0,0,0,10,10,0,0,0,14,20,351,Loss
11,10,0,0,0,4,9,9,0,0,21,22,346,Win
10,8,0,0,0,10,10,0,0,0,18,20,342,Loss
8,10,0,0,0,9,7,6,0,0,18,22,337,Win
5,3,7,0,0,8,8,6,0,0,15,22,331,Win
8,11,0,0,0,11,8,0,0,0,19,19,327,Push
3,11,0,0,0,10,10,0,0,0,14,20,323,Loss
10,11,0,0,0,6,10,8,0,0,21,24,318,Win
2,8,10,0,0,10,4,3,0,0,20,17,312,Win
10,4,0,0,0,2,1,9,8,0,14,20,306,Loss
6,11,0,0,0,2,10,10,0,0,17,22,301,Win
10,10,0,0,0,8,11,0,0,0,20,19,297,Win
3,9,0,0,0,4,10,4,0,0,12,18,292,Loss
9,3,0,0,0,8,9,0,0,0,12,17,288,Loss
8,2,3,0,0,11,6,0,0,0,13,17,283,Loss
4,7,5,0,0,10,7,0,0,0,16,17,278,Loss
4,7,2,0,0,9,3,4,7,0,13,23,271,Win
10,10,0,0,0,8,10,0,0,0,20,18,267,Win
8,10,0,0,0,10,10,0,0,0,18,20,263,Loss
4,4,6,0,0,10,2,8,0,0,14,20,257,Loss
8,10,0,0,0,10,10,0,0,0,18,20,253,Loss
10,10,0,0,0,10,10,0,0,0,20,20,249,Push
10,6,0,0,0,5,10,8,0,0,16,23,244,Win
9,10,0,0,0,10,2,10,0,0,19,22,239,Win
2,11,0,0,0,10,10,0,0,0,13,20,235,Loss
6,5,7,0,0,9,7,2,0,0,18,18,229,Push
11,2,0,0,0,10,9,0,0,0,13,19,225,Loss
10,4,0,0,0,2,11,4,0,0,14,17,220,Loss
11,6,0,0,0,10,10,0,0,0,17,20,216,Loss
8,10,0,0,0,2,10,10,0,0,18,22,211,Win
6,10,0,0,0,5,8,6,0,0,16,19,206,Loss
5,10,0,0,0,5,10,10,0,0,15,25,411,Win
5,7,0,0,0,10,10,0,0,0,12,20,407,Loss
3,7,11,0,0,10,9,0,0,0,21,19,402,Win
11,10,0,0,0,8,11,0,0,0,21,19,398,Win
10,9,0,0,0,2,10,1,4,0,19,17,392,Win
10,10,0,0,0,4,10,4,0,0,20,18,387,Win
10,10,0,0,0,7,4,5,2,0,20,18,381,Win
10,6,0,0,0,5,10,2,0,0,16,17,376,Loss
2,6,5,0,0,6,4,2,1,7,13,20,368,Loss
9,6,0,0,0,6,5,10,0,0,15,21,363,Loss
2,2,8,0,0,7,2,10,0,0,12,19,357,Loss
2,10,0,0,0,8,9,0,0,0,12,17,353,Loss
10,9,0,0,0,6,10,9,0,0,19,25,348,Win
7,10,0,0,0,3,6,10,0,0,17,19,343,Loss
6,10,0,0,0,10,9,0,0,0,16,19,339,Loss
6,8,0,0,0,8,2,5,10,0,14,25,333,Win
8,10,0,0,0,10,5,5,0,0,18,20,328,Loss
4,4,8,0,0,10,11,0,0,0,16,21,323,Loss
10,11,0,0,0,10,7,0,0,0,21,17,319,Win
10,5,0,0,0,2,10,4,10,0,15,26,313,Win
7,2,6,0,0,10,10,0,0,0,15,20,308,Loss
4,8,0,0,0,2,6,11,0,0,12,19,303,Loss
10,9,0,0,0,3,6,2,1,3,19,25,295,Win
10,8,0,0,0,3,3,7,5,0,18,18,289,Push
8,3,3,0,0,10,3,3,3,0,14,19,282,Loss
11,2,0,0,0,10,9,0,0,0,13,19,278,Loss
7,10,0,0,0,9,2,10,0,0,17,21,273,Loss
10,5,0,0,0,10,10,0,0,0,15,20,269,Loss
10,10,0,0,0,9,4,10,0,0,20,23,264,Win
10,8,0,0,0,8,3,10,0,0,18,21,259,Loss
10,2,0,0,0,10,9,0,0,0,12,19,255,Loss
5,6,5,0,0,10,3,9,0,0,16,22,249,Win
10,8,0,0,0,4,8,5,0,0,18,17,244,Win
4,5,2,10,0,8,10,0,0,0,21,18,238,Win
10,10,0,0,0,6,7,5,0,0,20,18,233,Win
7,11,0,0,0,10,3,10,0,0,18,23,228,Win
10,10,0,0,0,2,10,10,0,0,20,22,223,Win
9,6,0,0,0,10,11,0,0,0,15,21,219,Loss
7,4,5,0,0,8,7,3,0,0,16,18,213,Loss
3,7,11,0,0,1,11,8,0,0,21,20,207,Win
10,10,0,0,0,5,7,7,0,0,20,19,411,Win
5,10,0,0,0,10,2,8,0,0,15,20,406,Loss
2,10,0,0,0,4,11,3,0,0,12,18,401,Loss
6,5,8,0,0,10,6,4,0,0,19,20,395,Loss
3,2,10,0,0,9,10,0,0,0,15,19,390,Loss
2,7,11,0,0,10,4,5,0,0,20,19,384,Win
10,8,0,0,0,3,6,10,0,0,18,19,379,Loss
10,10,0,0,0,2,10,10,0,0,20,22,374,Win
3,10,0,0,0,7,7,6,0,0,13,20,369,Loss
10,4,0,0,0,4,11,6,0,0,14,21,364,Loss
8,2,9,0,0,10,10,0,0,0,19,20,359,Loss
4,10,0,0,0,11,10,0,0,0,14,21,355,Loss
10,8,0,0,0,10,10,0,0,0,18,20,351,Loss
6,8,0,0,0,6,8,7,0,0,14,21,346,Loss
2,3,3,10,0,9,11,0,0,0,18,20,340,Loss
4,7,10,0,0,10,6,9,0,0,21,25,334,Win
6,10,0,0,0,11,10,0,0,0,16,21,330,Loss
5,10,0,0,0,6,8,1,2,0,15,17,324,Loss
3,3,6,0,0,2,10,8,0,0,12,20,410,Loss
4,8,0,0,0,10,9,0,0,0,12,19,406,Loss
10,6,0,0,0,10,2,10,0,0,16,22,401,Win
5,10,0,0,0,8,11,0,0,0,15,19,397,Loss
10,10,0,0,0,4,1,10,6,0,20,21,391,Loss
3,8,8,0,0,1,4,9,1,10,19,25,383,Win
5,4,4,0,0,9,10,0,0,0,13,19,378,Loss
11,5,0,0,0,10,5,3,0,0,16,18,373,Loss
4,5,5,0,0,8,8,3,0,0,14,19,367,Loss
9,10,0,0,0,7,2,10,0,0,19,19,362,Push
3,10,0,0,0,6,11,0,0,0,13,17,358,Loss
10,4,0,0,0,7,11,0,0,0,14,18,354,Loss
6,5,1,0,0,10,6,6,0,0,12,22,348,Win
10,10,0,0,0,9,3,8,0,0,20,20,343,Push
10,7,0,0,0,9,5,10,0,0,17,24,338,Win
10,5,0,0,0,5,3,3,7,0,15,18,332,Loss
7,6,0,0,0,5,4,4,9,0,13,22,326,Win
8,10,0,0,0,6,10,5,0,0,18,21,321,Loss
10,3,0,0,0,2,4,10,7,0,13,23,315,Win
2,10,0,0,0,10,10,0,0,0,12,20,311,Loss
3,3,8,0,0,10,7,0,0,0,14,17,306,Loss
3,10,0,0,0,2,2,8,10,0,13,22,300,Win
10,10,0,0,0,10,5,10,0,0,20,25,295,Win
6,10,0,0,0,10,9,0,0,0,16,19,291,Loss
10,7,0,0,0,7,11,0,0,0,17,18,287,Loss
10,5,0,0,0,11,7,0,0,0,15,18,283,Loss
6,9,0,0,0,10,11,0,0,0,15,21,279,Loss
7,2,10,0,0,9,6,10,0,0,19,25,273,Win
6,5,8,0,0,7,8,10,0,0,19,25,267,Win
10,2,0,0,0,2,4,9,10,0,12,25,261,Win
10,10,0,0,0,6,10,2,0,0,20,18,256,Win
5,8,0,0,0,4,10,1,10,0,13,25,250,Win
3,3,11,0,0,10,6,4,0,0,17,20,244,Loss
3,8,4,0,0,10,10,0,0,0,15,20,239,Loss
5,10,0,0,0,2,6,10,0,0,15,18,234,Loss
5,5,6,0,0,7,4,10,0,0,16,21,228,Loss
10,9,0,0,0,9,11,0,0,0,19,20,224,Loss
3,10,0,0,0,5,6,10,0,0,13,21,219,Loss
7,10,0,0,0,4,10,10,0,0,17,24,214,Win
7,9,0,0,0,9,11,0,0,0,16,20,210,Loss
9,10,0,0,0,3,6,5,9,0,19,23,204,Win
4,11,0,0,0,8,5,7,0,0,15,20,411,Loss
9,10,0,0,0,4,10,10,0,0,19,24,406,Win
3,10,0,0,0,4,1,10,9,0,13,24,400,Win
6,10,0,0,0,5,10,5,0,0,16,20,395,Loss
10,10,0,0,0,10,10,0,0,0,20,20,391,Push
3,3,10,0,0,9,10,0,0,0,16,19,386,Loss
3,10,0,0,0,8,10,0,0,0,13,18,382,Loss
6,10,0,0,0,4,9,2,2,0,16,17,376,Loss
10,2,0,0,0,5,6,4,9,0,12,24,370,Win
7,3,10,0,0,8,5,10,0,0,20,23,364,Win
4,9,0,0,0,9,2,10,0,0,13,21,359,Loss
6,6,0,0,0,9,4,3,1,0,12,17,353,Loss
9,7,0,0,0,9,9,0,0,0,16,18,349,Loss
7,10,0,0,0,7,10,0,0,0,17,17,345,Push
5,8,0,0,0,6,11,0,0,0,13,17,341,Loss
2,3,10,0,0,3,11,3,0,0,15,17,335,Loss
10,2,0,0,0,2,10,7,0,0,12,19,330,Loss
3,5,9,0,0,1,5,7,10,0,17,23,323,Win
10,9,0,0,0,5,10,4,0,0,19,19,318,Push
10,9,0,0,0,10,9,0,0,0,19,19,314,Push
5,8,0,0,0,4,10,4,0,0,13,18,309,Loss
10,10,0,0,0,8,8,8,0,0,20,24,304,Win
6,7,0,0,0,4,4,10,0,0,13,18,299,Loss
10,10,0,0,0,7,2,3,8,0,20,20,293,Push
6,5,10,0,0,9,9,0,0,0,21,18,288,Win
3,5,10,0,0,5,4,8,0,0,18,17,282,Win
7,9,0,0,0,7,10,0,0,0,16,17,278,Loss
4,8,0,0,0,10,10,0,0,0,12,20,274,Loss
10,11,0,0,0,4,6,10,0,0,21,20,269,Win
10,7,0,0,0,3,3,10,10,0,17,26,263,Win
2,2,10,0,0,8,2,10,0,0,14,20,257,Loss
8,3,5,0,0,1,1,11,8,0,16,21,250,Loss
9,4,0,0,0,6,9,6,0,0,13,21,245,Loss
9,2,5,0,0,11,8,0,0,0,16,19,240,Loss
5,10,0,0,0,10,9,0,0,0,15,19,236,Loss
11,10,0,0,0,2,5,10,0,0,21,17,231,Win
11,6,0,0,0,1,5,10,10,0,17,26,225,Win
6,3,6,0,0,3,10,8,0,0,15,21,219,Loss
10,5,0,0,0,8,9,0,0,0,15,17,215,Loss
4,6,10,0,0,3,10,1,10,0,20,24,208,Win
3,11,0,0,0,8,11,0,0,0,14,19,204,Loss
5,10,0,0,0,10,6,3,0,0,15,19,411,Loss
7,9,0,0,0,1,5,8,2,10,16,26,404,Win
10,3,0,0,0,10,11,0,0,0,13,21,400,Loss
2,10,0,0,0,7,7,10,0,0,12,24,395,Win
4,5,3,0,0,3,11,6,0,0,12,20,389,Loss
10,6,0,0,0,10,2,8,0,0,16,20,384,Loss
10,10,0,0,0,10,10,0,0,0,20,20,380,Push
7,10,0,0,0,2,8,10,0,0,17,20,375,Loss
10,10,0,0,0,10,10,0,0,0,20,20,371,Push
10,7,0,0,0,11,10,0,0,0,17,21,367,Loss
11,9,0,0,0,8,5,3,3,0,20,19,361,Win
10,11,0,0,0,10,5,10,0,0,21,25,356,Win
11,9,0,0,0,8,10,0,0,0,20,18,352,Win
11,6,0,0,0,5,2,6,10,0,17,23,346,Win
4,2,10,0,0,3,10,4,0,0,16,17,340,Loss
10,4,0,0,0,10,2,1,1,5,14,19,333,Loss
9,10,0,0,0,6,2,8,3,0,19,19,327,Push
6,10,0,0,0,5,3,11,0,0,16,19,322,Loss
3,6,8,0,0,10,11,0,0,0,17,21,411,Loss
4,11,0,0,0,6,9,5,0,0,15,20,406,Loss
5,3,10,0,0,10,3,1,7,0,18,21,399,Loss
10,10,0,0,0,7,3,11,0,0,20,21,394,Loss
11,10,0,0,0,7,3,6,10,0,21,26,388,Win
10,3,0,0,0,7,10,0,0,0,13,17,384,Loss
2,10,0,0,0,10,11,0,0,0,12,21,380,Loss
4,10,0,0,0,10,9,0,0,0,14,19,376,Loss
2,6,10,0,0,10,10,0,0,0,18,20,371,Loss
10,8,0,0,0,4,6,7,0,0,18,17,366,Win
10,10,0,0,0,8,2,10,0,0,20,20,361,Push
11,10,0,0,0,10,10,0,0,0,21,20,357,Win
10,8,0,0,0,7,8,2,0,0,18,17,352,Win
10,5,0,0,0,3,3,3,10,0,15,19,346,Loss
10,10,0,0,0,6,9,1,8,0,20,24,340,Win
4,8,0,0,0,4,2,2,10,0,12,18,334,Loss
1,11,0,0,0,10,2,4,4,0,12,20,328,Loss
5,3,10,0,0,4,8,2,7,0,18,21,321,Loss
6,6,0,0,0,3,4,10,0,0,12,17,316,Loss
5,10,0,0,0,10,5,5,0,0,15,20,311,Loss
11,9,0,0,0,9,11,0,0,0,20,20,307,Push
2,10,0,0,0,4,10,6,0,0,12,20,302,Loss
11,6,0,0,0,5,10,5,0,0,17,20,297,Loss
7,10,0,0,0,2,3,4,5,9,17,23,290,Win
8,9,0,0,0,10,10,0,0,0,17,20,286,Loss
5,10,0,0,0,10,9,0,0,0,15,19,282,Loss
10,8,0,0,0,4,8,2,9,0,18,23,276,Win
8,10,0,0,0,9,2,10,0,0,18,21,271,Loss
5,11,0,0,0,5,3,7,1,10,16,26,264,Win
2,10,0,0,0,8,8,1,0,0,12,17,259,Loss
10,11,0,0,0,4,3,10,0,0,21,17,254,Win
10,3,0,0,0,2,6,10,0,0,13,18,249,Loss
10,7,0,0,0,2,4,10,3,0,17,19,243,Loss
11,6,0,0,0,4,1,10,3,0,17,18,237,Loss
7,3,9,0,0,2,5,11,0,0,19,18,231,Win
6,7,0,0,0,10,5,8,0,0,13,23,226,Win
6,7,0,0,0,3,10,5,0,0,13,18,221,Loss
11,10,0,0,0,8,4,10,0,0,21,22,216,Win
7,10,0,0,0,10,2,6,0,0,17,18,211,Loss
11,2,0,0,0,9,9,0,0,0,13,18,207,Loss
5,2,8,0,0,1,3,10,10,0,15,24,409,Win
9,8,0,0,0,10,5,10,0,0,17,25,404,Win
7,11,0,0,0,7,4,3,1,10,18,25,397,Win
10,6,0,0,0,10,10,0,0,0,16,20,393,Loss
