playerCard1,playerCard2,playerCard3,playerCard4,playerCard5,dealerCard1,dealerCard2,dealerCard3,dealerCard4,dealerCard5,playerHandSum,dealerHandSum,decision,cardsLeft,count,result
9,10,0,0,0,10,10,0,0,0,19,20,2,324,1,Loss
4,11,0,0,0,5,5,10,0,0,15,20,2,319,2,Loss
10,11,0,0,0,10,3,10,0,0,21,23,2,314,-1,Win
4,11,0,0,0,2,10,8,0,0,15,20,2,309,-1,Loss
10,5,0,0,0,8,8,8,0,0,15,24,2,304,-1,Win
7,3,7,0,0,2,8,10,0,0,17,20,2,298,0,Loss
5,8,0,0,0,1,4,10,1,10,13,26,2,291,-2,Win
3,4,4,10,0,3,3,3,10,0,21,19,2,283,2,Win
3,10,0,0,0,8,10,0,0,0,13,18,2,279,1,Loss
6,10,0,0,0,7,10,0,0,0,16,17,2,275,0,Loss
6,6,0,0,0,3,10,5,0,0,12,18,2,270,3,Loss
10,10,0,0,0,1,3,10,10,0,20,24,2,264,-1,Win
5,5,7,0,0,3,4,4,10,0,17,21,2,257,3,Loss
4,10,0,0,0,8,9,0,0,0,14,17,2,253,3,Loss
6,7,0,0,0,7,10,0,0,0,13,17,2,249,3,Loss
7,9,0,0,0,10,8,0,0,0,16,18,2,245,2,Loss
10,7,0,0,0,11,10,0,0,0,17,21,2,241,-1,Loss
2,11,0,0,0,10,9,0,0,0,13,19,2,237,-2,Loss
6,7,0,0,0,10,9,0,0,0,13,19,2,233,-2,Loss
5,10,0,0,0,11,10,0,0,0,15,21,2,229,-4,Loss
2,9,4,0,0,7,7,6,0,0,15,20,2,223,-1,Loss
11,3,0,0,0,5,10,6,0,0,14,21,2,218,0,Loss
3,10,0,0,0,10,9,0,0,0,13,19,2,214,-1,Loss
10,5,0,0,0,10,8,0,0,0,15,18,2,210,-2,Loss
7,9,0,0,0,10,10,0,0,0,16,20,2,206,-4,Loss
2,10,0,0,0,11,7,0,0,0,12,18,2,412,-1,Loss
10,9,0,0,0,9,3,10,0,0,19,22,2,407,-2,Win
6,7,0,0,0,2,8,5,9,0,13,24,2,401,1,Win
1,11,0,0,0,10,9,0,0,0,12,19,2,397,-2,Loss
2,10,0,0,0,11,10,0,0,0,12,21,2,393,-4,Loss
9,6,0,0,0,3,5,4,8,0,15,20,2,387,0,Loss
2,2,7,10,0,7,11,0,0,0,21,18,2,381,0,Win
10,10,0,0,0,6,5,10,0,0,20,21,2,376,-1,Loss
5,10,0,0,0,6,10,10,0,0,15,26,2,371,-2,Win
10,5,0,0,0,6,3,10,0,0,15,19,2,366,-1,Loss
6,5,8,0,0,8,10,0,0,0,19,18,2,361,0,Win
10,8,0,0,0,10,5,4,0,0,18,19,2,356,0,Loss
11,3,0,0,0,10,2,6,0,0,14,18,2,351,1,Loss
10,2,0,0,0,1,5,8,10,0,12,24,2,345,0,Win
10,7,0,0,0,7,8,10,0,0,17,25,2,340,-2,Win
10,4,0,0,0,3,10,4,0,0,14,17,2,335,-1,Loss
2,10,0,0,0,10,8,0,0,0,12,18,2,331,-2,Loss
4,11,0,0,0,10,10,0,0,0,15,20,2,327,-4,Loss
8,8,0,0,0,2,10,3,7,0,16,22,2,321,-3,Win
10,5,0,0,0,9,11,0,0,0,15,20,2,317,-4,Loss
7,8,0,0,0,10,7,0,0,0,15,17,2,313,-5,Loss
9,4,0,0,0,11,9,0,0,0,13,20,2,309,-5,Loss
10,10,0,0,0,10,4,5,0,0,20,19,2,304,-6,Win
8,8,0,0,0,7,3,10,0,0,16,20,2,299,-6,Loss
11,6,0,0,0,11,10,0,0,0,17,21,2,295,-8,Loss
6,10,0,0,0,2,10,10,0,0,16,22,2,290,-9,Win
2,3,11,0,0,10,10,0,0,0,16,20,2,285,-10,Loss
2,8,10,0,0,8,10,0,0,0,20,18,2,280,-11,Win
10,10,0,0,0,3,10,9,0,0,20,22,2,275,-13,Win
10,9,0,0,0,3,10,10,0,0,19,23,2,270,-15,Win
11,2,0,0,0,7,10,0,0,0,13,17,2,266,-16,Loss
10,7,0,0,0,11,6,0,0,0,17,17,2,262,-17,Push
10,9,0,0,0,1,1,10,5,0,19,17,2,256,-20,Win
9,5,0,0,0,5,1,11,0,0,14,17,2,251,-20,Loss
9,8,0,0,0,5,5,2,10,0,17,22,2,245,-18,Win
3,10,0,0,0,8,4,10,0,0,13,22,2,240,-18,Win
2,10,0,0,0,4,3,7,1,2,12,17,2,233,-16,Loss
10,10,0,0,0,10,10,0,0,0,20,20,2,229,-20,Push
4,7,3,0,0,4,9,6,0,0,14,19,2,223,-16,Loss
5,3,10,0,0,2,8,4,3,0,18,17,2,216,-12,Win
10,4,0,0,0,3,5,7,4,0,14,19,2,210,-9,Loss
4,5,10,0,0,1,3,10,5,0,19,19,2,203,-8,Push
10,10,0,0,0,10,8,0,0,0,20,18,2,412,-3,Win
6,10,0,0,0,9,9,0,0,0,16,18,2,408,-3,Loss
6,4,2,0,0,9,11,0,0,0,12,20,2,403,-1,Loss
8,10,0,0,0,9,10,0,0,0,18,19,2,399,-3,Loss
11,5,0,0,0,7,3,10,0,0,16,20,2,394,-3,Loss
10,4,0,0,0,5,3,10,0,0,14,18,2,389,-2,Loss
4,2,9,0,0,4,6,3,3,1,15,17,2,381,3,Loss
2,5,10,0,0,3,6,10,0,0,17,19,2,375,5,Loss
2,11,0,0,0,10,10,0,0,0,13,20,2,371,3,Loss
10,2,0,0,0,8,6,8,0,0,12,22,2,366,4,Win
2,10,0,0,0,2,2,10,1,7,12,22,2,359,4,Win
7,3,10,0,0,8,10,0,0,0,20,18,2,354,3,Win
8,10,0,0,0,11,10,0,0,0,18,21,2,350,0,Loss
10,11,0,0,0,3,10,5,0,0,21,18,2,345,-1,Win
5,11,0,0,0,4,7,9,0,0,16,20,2,340,0,Loss
9,3,0,0,0,10,10,0,0,0,12,20,2,336,-1,Loss
10,10,0,0,0,2,2,10,10,0,20,24,2,330,-3,Win
6,11,0,0,0,5,4,10,0,0,17,19,2,325,-2,Loss
7,3,8,0,0,3,2,5,2,7,18,19,2,317,3,Loss
2,10,0,0,0,8,2,10,0,0,12,20,2,312,3,Loss
7,10,0,0,0,6,10,9,0,0,17,25,2,307,2,Win
10,8,0,0,0,9,7,3,0,0,18,19,2,302,2,Loss
10,10,0,0,0,9,10,0,0,0,20,19,2,298,-1,Win
6,6,0,0,0,10,10,0,0,0,12,20,2,294,-1,Loss
11,7,0,0,0,10,8,0,0,0,18,18,2,290,-3,Push
10,11,0,0,0,10,10,0,0,0,21,20,2,286,-7,Win
7,5,0,0,0,5,10,4,0,0,12,19,2,281,-5,Loss
5,3,10,0,0,1,5,10,3,0,18,19,2,274,-4,Loss
10,5,0,0,0,1,5,10,10,0,15,26,2,268,-6,Win
3,9,0,0,0,3,1,10,6,0,12,20,2,262,-5,Loss
7,10,0,0,0,9,9,0,0,0,17,18,2,258,-6,Loss
6,10,0,0,0,11,5,4,0,0,16,20,2,253,-5,Loss
10,11,0,0,0,6,7,8,0,0,21,21,2,248,-6,Push
11,10,0,0,0,10,8,0,0,0,21,18,2,244,-9,Win
6,4,6,0,0,10,3,10,0,0,16,23,2,238,-7,Win
10,5,0,0,0,6,10,8,0,0,15,24,2,233,-7,Win
10,10,0,0,0,3,2,10,9,0,20,24,2,227,-8,Win
8,2,4,0,0,4,10,2,10,0,14,26,2,220,-6,Win
11,7,0,0,0,8,10,0,0,0,18,18,2,216,-8,Push
10,11,0,0,0,10,10,0,0,0,21,20,2,212,-12,Win
7,10,0,0,0,11,9,0,0,0,17,20,2,208,-14,Loss
5,2,3,10,0,5,8,10,0,0,20,23,2,201,-12,Win
3,11,0,0,0,2,6,10,0,0,14,18,2,411,1,Loss
2,11,0,0,0,6,10,8,0,0,13,24,2,406,1,Win
6,11,0,0,0,5,6,10,0,0,17,21,2,401,2,Loss
5,3,3,10,0,10,8,0,0,0,21,18,2,395,3,Win
7,5,0,0,0,5,10,9,0,0,12,24,2,390,4,Win
4,2,2,10,0,11,2,5,0,0,18,18,2,383,7,Push
10,7,0,0,0,2,8,3,4,0,17,17,2,377,9,Push
8,7,0,0,0,6,8,6,0,0,15,20,2,372,11,Loss
10,9,0,0,0,5,10,9,0,0,19,24,2,367,10,Win
10,10,0,0,0,10,6,6,0,0,20,22,2,362,9,Win
10,10,0,0,0,10,5,10,0,0,20,25,2,357,6,Win
10,3,0,0,0,10,3,10,0,0,13,23,2,352,5,Win
11,4,0,0,0,10,9,0,0,0,15,19,2,348,4,Loss
10,8,0,0,0,10,11,0,0,0,18,21,2,344,1,Loss
7,10,0,0,0,5,7,6,0,0,17,18,2,339,2,Loss
10,10,0,0,0,1,3,10,7,0,20,21,2,333,-1,Loss
4,4,8,0,0,9,7,4,0,0,16,20,2,327,2,Loss
10,5,0,0,0,4,7,8,0,0,15,19,2,322,3,Loss
10,9,0,0,0,10,11,0,0,0,19,21,2,318,0,Loss
4,8,0,0,0,11,10,0,0,0,12,21,2,314,-1,Loss
3,7,4,0,0,2,10,2,8,0,14,22,2,307,2,Win
8,5,0,0,0,10,10,0,0,0,13,20,2,303,1,Loss
8,3,4,0,0,10,10,0,0,0,15,20,2,298,1,Loss
5,2,10,0,0,7,6,9,0,0,17,22,2,292,3,Win
10,7,0,0,0,3,10,2,7,0,17,22,2,286,3,Win
2,10,0,0,0,9,6,4,0,0,12,19,2,281,5,Loss
10,10,0,0,0,11,7,0,0,0,20,18,2,277,2,Win
9,2,6,0,0,4,2,10,3,0,17,19,2,270,6,Loss
8,9,0,0,0,2,10,1,4,0,17,17,2,264,6,Push
10,10,0,0,0,10,11,0,0,0,20,21,2,260,2,Loss
7,3,8,0,0,7,10,0,0,0,18,17,2,255,2,Win
10,4,0,0,0,5,7,10,0,0,14,22,2,250,2,Win
10,11,0,0,0,4,10,10,0,0,21,24,2,245,-1,Win
10,10,0,0,0,6,10,10,0,0,20,26,2,240,-4,Win
11,3,0,0,0,9,10,0,0,0,14,19,2,236,-5,Loss
9,4,0,0,0,9,10,0,0,0,13,19,2,232,-5,Loss
11,6,0,0,0,9,9,0,0,0,17,18,2,228,-5,Loss
10,3,0,0,0,11,10,0,0,0,13,21,2,224,-7,Loss
6,10,0,0,0,7,10,0,0,0,16,17,2,220,-8,Loss
9,2,4,0,0,5,10,1,8,0,15,24,2,213,-7,Win
4,5,10,0,0,5,5,10,0,0,19,20,2,207,-5,Loss
6,7,0,0,0,8,5,10,0,0,13,23,2,411,1,Win
5,7,0,0,0,9,10,0,0,0,12,19,2,407,1,Loss
2,8,10,0,0,9,9,0,0,0,20,18,2,402,1,Win
9,2,4,0,0,4,3,4,2,6,15,19,2,394,8,Loss
3,8,10,0,0,2,7,9,0,0,21,18,2,388,9,Win
10,2,0,0,0,7,10,0,0,0,12,17,2,384,8,Loss
5,3,5,0,0,10,9,0,0,0,13,19,2,379,10,Loss
6,11,0,0,0,11,10,0,0,0,17,21,2,375,8,Loss
10,6,0,0,0,10,9,0,0,0,16,19,2,371,7,Loss
10,9,0,0,0,5,9,3,0,0,19,17,2,366,8,Win
10,8,0,0,0,3,9,10,0,0,18,22,2,361,7,Win
10,11,0,0,0,10,10,0,0,0,21,20,2,357,3,Win
10,4,0,0,0,11,10,0,0,0,14,21,2,353,1,Loss
4,5,4,0,0,8,10,0,0,0,13,18,2,348,3,Loss
3,10,0,0,0,5,3,10,0,0,13,18,2,343,4,Loss
8,3,10,0,0,10,10,0,0,0,21,20,2,338,2,Win
7,10,0,0,0,10,3,8,0,0,17,21,2,333,1,Loss
6,8,0,0,0,10,10,0,0,0,14,20,2,329,0,Loss
6,9,0,0,0,10,8,0,0,0,15,18,2,325,0,Loss
4,2,10,0,0,4,11,5,0,0,16,20,2,319,2,Loss
11,10,0,0,0,10,10,0,0,0,21,20,2,315,-2,Win
3,11,0,0,0,8,4,10,0,0,14,22,2,310,-2,Win
2,10,0,0,0,6,11,0,0,0,12,17,2,306,-2,Loss
10,4,0,0,0,3,10,3,7,0,14,23,2,300,-1,Win
6,5,7,0,0,10,6,8,0,0,18,24,2,294,1,Win
2,5,8,0,0,10,11,0,0,0,15,21,2,289,1,Loss
6,11,0,0,0,3,10,5,0,0,17,18,2,284,2,Loss
9,11,0,0,0,10,11,0,0,0,20,21,2,280,-1,Loss
5,3,8,0,0,7,6,10,0,0,16,23,2,274,1,Win
10,3,0,0,0,11,9,0,0,0,13,20,2,270,0,Loss
7,3,6,0,0,10,10,0,0,0,16,20,2,265,0,Loss
7,4,10,0,0,10,10,0,0,0,21,20,2,260,-2,Win
10,5,0,0,0,10,2,8,0,0,15,20,2,255,-2,Loss
11,10,0,0,0,11,4,5,0,0,21,20,2,250,-3,Win
3,6,10,0,0,4,8,2,2,10,19,26,2,242,0,Win
9,4,0,0,0,10,11,0,0,0,13,21,2,238,-1,Loss
10,2,0,0,0,1,3,10,10,0,12,24,2,232,-3,Win
10,10,0,0,0,9,5,7,0,0,20,21,2,227,-4,Loss
4,10,0,0,0,5,10,10,0,0,14,25,2,222,-5,Win
2,2,10,0,0,7,8,7,0,0,14,22,2,216,-4,Win
10,8,0,0,0,11,10,0,0,0,18,21,2,212,-7,Loss
7,7,0,0,0,6,6,8,0,0,14,20,2,207,-5,Loss
10,10,0,0,0,3,2,10,4,0,20,19,2,410,0,Win
8,6,0,0,0,10,10,0,0,0,14,20,2,406,-1,Loss
4,10,0,0,0,5,10,2,0,0,14,17,2,401,0,Loss
9,5,0,0,0,10,5,5,0,0,14,20,2,396,2,Loss
10,7,0,0,0,6,3,10,0,0,17,19,2,391,2,Loss
3,5,2,11,0,3,7,9,0,0,21,19,2,384,5,Win
4,2,3,10,0,7,8,4,0,0,19,19,2,377,8,Push
10,3,0,0,0,6,6,10,0,0,13,22,2,372,9,Win
2,7,5,0,0,10,5,9,0,0,14,24,2,366,11,Win
9,10,0,0,0,7,6,7,0,0,19,20,2,361,11,Loss
6,3,10,0,0,4,9,2,10,0,19,25,2,354,13,Win
4,10,0,0,0,11,10,0,0,0,14,21,2,350,11,Loss
10,10,0,0,0,8,5,8,0,0,20,21,2,345,10,Loss
3,2,3,6,0,3,4,3,11,0,14,21,2,337,16,Loss
10,5,0,0,0,10,11,0,0,0,15,21,2,333,14,Loss
3,11,0,0,0,6,8,9,0,0,14,23,2,328,15,Win
7,2,7,0,0,10,4,9,0,0,16,23,2,322,16,Win
5,2,9,0,0,5,9,5,0,0,16,19,2,316,20,Loss
10,4,0,0,0,11,2,8,0,0,14,21,2,311,20,Loss
5,6,8,0,0,11,10,0,0,0,19,21,2,306,20,Loss
2,5,7,0,0,10,11,0,0,0,14,21,2,301,20,Loss
4,10,0,0,0,5,8,4,0,0,14,17,2,296,22,Loss
10,7,0,0,0,8,11,0,0,0,17,19,2,292,20,Loss
6,10,0,0,0,4,6,9,0,0,16,19,2,287,22,Loss
2,4,10,0,0,6,8,10,0,0,16,24,2,281,23,Win
4,10,0,0,0,8,5,10,0,0,14,23,2,276,23,Win
8,10,0,0,0,8,10,0,0,0,18,18,2,272,21,Push
5,6,5,0,0,7,2,2,8,0,16,19,2,265,26,Loss
10,10,0,0,0,11,10,0,0,0,20,21,2,261,22,Loss
9,7,0,0,0,10,10,0,0,0,16,20,2,257,20,Loss
3,8,8,0,0,9,10,0,0,0,19,19,2,252,20,Push
11,10,0,0,0,5,7,10,0,0,21,22,2,247,18,Win
11,8,0,0,0,1,2,10,10,0,19,23,2,241,15,Win
10,9,0,0,0,4,8,6,0,0,19,18,2,236,16,Win
6,10,0,0,0,8,7,3,0,0,16,18,2,231,17,Loss
8,4,0,0,0,10,10,0,0,0,12,20,2,227,16,Loss
2,10,0,0,0,10,10,0,0,0,12,20,2,223,14,Loss
10,10,0,0,0,6,11,0,0,0,20,17,2,219,12,Win
8,10,0,0,0,6,8,7,0,0,18,21,2,214,12,Loss
2,2,3,2,8,5,4,4,1,7,17,21,2,204,18,Loss
3,2,5,11,0,11,8,0,0,0,21,19,2,410,1,Win
11,7,0,0,0,5,2,8,1,8,18,24,2,403,1,Win
10,7,0,0,0,2,5,8,8,0,17,23,2,397,2,Win
4,10,0,0,0,9,5,1,1,5,14,21,2,390,2,Loss
7,8,0,0,0,4,9,3,5,0,15,21,2,384,5,Loss
10,4,0,0,0,10,10,0,0,0,14,20,2,380,3,Loss
2,10,0,0,0,8,10,0,0,0,12,18,2,376,2,Loss
2,7,10,0,0,3,9,10,0,0,19,22,2,370,2,Win
10,10,0,0,0,10,7,0,0,0,20,17,2,366,-1,Win
7,7,0,0,0,9,2,1,1,8,14,21,2,359,-2,Loss
2,10,0,0,0,7,10,0,0,0,12,17,2,355,-3,Loss
9,9,0,0,0,10,10,0,0,0,18,20,2,351,-5,Loss
2,7,3,0,0,9,6,8,0,0,12,23,2,345,-2,Win
10,8,0,0,0,9,7,5,0,0,18,21,2,340,-2,Loss
10,6,0,0,0,3,6,11,0,0,16,20,2,335,-1,Loss
9,2,10,0,0,10,10,0,0,0,21,20,2,330,-3,Win
10,10,0,0,0,5,6,1,10,0,20,22,2,324,-5,Win
3,4,11,0,0,8,3,7,0,0,18,18,2,318,-3,Push
6,5,3,0,0,10,10,0,0,0,14,20,2,313,-2,Loss
8,10,0,0,0,11,4,2,0,0,18,17,2,308,-2,Win
10,3,0,0,0,5,10,10,0,0,13,25,2,303,-3,Win
11,10,0,0,0,4,1,8,7,0,21,20,2,297,-5,Win
2,11,0,0,0,10,11,0,0,0,13,21,2,293,-7,Loss
11,7,0,0,0,8,10,0,0,0,18,18,2,289,-9,Push
9,10,0,0,0,6,11,0,0,0,19,17,2,285,-10,Win
10,8,0,0,0,9,10,0,0,0,18,19,2,281,-12,Loss
5,9,0,0,0,4,10,8,0,0,14,22,2,276,-11,Win
11,4,0,0,0,6,4,3,6,0,15,19,2,270,-7,Loss
10,10,0,0,0,6,3,6,10,0,20,25,2,264,-7,Win
2,7,10,0,0,3,10,5,0,0,19,18,2,258,-6,Win
4,7,7,0,0,10,10,0,0,0,18,20,2,253,-7,Loss
3,10,0,0,0,8,3,3,8,0,13,22,2,247,-5,Win
9,7,0,0,0,4,1,7,7,0,16,19,2,241,-5,Loss
10,5,0,0,0,5,7,10,0,0,15,22,2,236,-5,Win
7,9,0,0,0,4,1,10,5,0,16,20,2,230,-5,Loss
10,10,0,0,0,7,4,10,0,0,20,21,2,225,-7,Loss
5,10,0,0,0,7,8,10,0,0,15,25,2,220,-8,Win
10,10,0,0,0,10,10,0,0,0,20,20,2,216,-12,Push
9,10,0,0,0,6,10,5,0,0,19,21,2,211,-12,Loss
10,5,0,0,0,6,10,8,0,0,15,24,2,206,-12,Win
8,3,2,0,0,5,3,2,8,0,13,18,2,409,5,Loss
3,5,10,0,0,2,9,9,0,0,18,20,2,403,7,Loss
10,10,0,0,0,10,2,9,0,0,20,21,2,398,5,Loss
6,11,0,0,0,3,1,10,10,0,17,24,2,392,3,Win
10,2,0,0,0,10,3,8,0,0,12,21,2,387,3,Loss
10,11,0,0,0,10,10,0,0,0,21,20,2,383,-1,Win
3,9,0,0,0,10,9,0,0,0,12,19,2,379,-1,Loss
5,10,0,0,0,5,10,10,0,0,15,25,2,374,-2,Win
8,11,0,0,0,4,10,3,0,0,19,17,2,369,-2,Win
10,3,0,0,0,3,4,9,2,0,13,18,2,363,1,Loss
11,10,0,0,0,10,3,7,0,0,21,20,2,358,-1,Win
10,3,0,0,0,11,8,0,0,0,13,19,2,354,-2,Loss
2,4,10,0,0,10,10,0,0,0,16,20,2,349,-3,Loss
10,5,0,0,0,8,4,1,4,0,15,17,2,343,-2,Loss
5,10,0,0,0,2,7,4,8,0,15,21,2,337,0,Loss
4,11,0,0,0,10,9,0,0,0,15,19,2,333,-1,Loss
5,10,0,0,0,3,5,2,10,0,15,20,2,327,1,Loss
4,9,0,0,0,10,2,10,0,0,13,22,2,322,1,Win
6,4,5,0,0,3,4,8,7,0,15,22,2,315,6,Win
6,10,0,0,0,11,10,0,0,0,16,21,2,311,4,Loss
7,10,0,0,0,10,4,4,0,0,17,18,2,306,4,Loss
10,11,0,0,0,7,8,7,0,0,21,22,2,301,2,Win
6,11,0,0,0,3,9,9,0,0,17,21,2,296,3,Loss
8,2,11,0,0,7,10,0,0,0,21,17,2,291,2,Win
10,10,0,0,0,2,10,10,0,0,20,22,2,286,-1,Win
10,6,0,0,0,9,10,0,0,0,16,19,2,282,-2,Loss
2,10,0,0,0,10,3,5,0,0,12,18,2,277,-1,Loss
4,8,0,0,0,4,10,1,10,0,12,25,2,271,-2,Win
10,10,0,0,0,3,5,10,0,0,20,18,2,266,-3,Win
10,4,0,0,0,6,5,8,0,0,14,19,2,261,-1,Loss
10,3,0,0,0,10,4,9,0,0,13,23,2,256,-1,Win
10,6,0,0,0,9,10,0,0,0,16,19,2,252,-2,Loss
10,10,0,0,0,10,11,0,0,0,20,21,2,248,-6,Loss
5,11,0,0,0,8,3,8,0,0,16,19,2,243,-5,Loss
6,7,0,0,0,4,6,7,0,0,13,17,2,238,-2,Loss
11,6,0,0,0,2,4,10,10,0,17,26,2,232,-2,Win
8,8,0,0,0,8,7,3,0,0,16,18,2,227,-1,Loss
4,10,0,0,0,10,6,10,0,0,14,26,2,222,-2,Win
6,9,0,0,0,7,3,6,7,0,15,23,2,216,1,Win
10,9,0,0,0,10,6,10,0,0,19,26,2,211,-1,Win
10,10,0,0,0,10,9,0,0,0,20,19,2,207,-4,Win
5,10,0,0,0,9,10,0,0,0,15,19,2,412,-1,Loss
10,5,0,0,0,2,4,10,10,0,15,26,2,406,-1,Win
2,11,0,0,0,7,6,7,0,0,13,20,2,401,0,Loss
8,9,0,0,0,9,4,10,0,0,17,23,2,396,0,Win
9,10,0,0,0,4,3,5,7,0,19,19,2,390,2,Push
6,9,0,0,0,4,1,1,10,8,15,24,2,383,1,Win
6,2,4,0,0,7,11,0,0,0,12,18,2,378,3,Loss
9,9,0,0,0,1,1,4,7,10,18,23,2,371,1,Win
10,5,0,0,0,10,8,0,0,0,15,18,2,367,0,Loss
6,6,0,0,0,3,6,6,2,0,12,17,2,361,6,Loss
9,10,0,0,0,2,8,8,0,0,19,18,2,356,6,Win
5,2,10,0,0,10,10,0,0,0,17,20,2,351,5,Loss
5,5,10,0,0,10,9,0,0,0,20,19,2,346,5,Win
7,7,0,0,0,2,9,10,0,0,14,21,2,341,5,Loss
9,3,0,0,0,6,6,7,0,0,12,19,2,336,8,Loss
2,10,0,0,0,10,10,0,0,0,12,20,2,332,6,Loss
4,2,10,0,0,10,3,3,1,0,16,17,2,325,7,Loss
10,3,0,0,0,10,5,10,0,0,13,25,2,320,6,Win
10,8,0,0,0,10,11,0,0,0,18,21,2,316,3,Loss
8,10,0,0,0,5,10,10,0,0,18,25,2,311,1,Win
7,10,0,0,0,1,3,9,10,0,17,23,2,305,-1,Win
10,2,0,0,0,5,4,10,0,0,12,19,2,300,0,Loss
7,4,6,0,0,6,8,10,0,0,17,24,2,294,2,Win
10,5,0,0,0,10,10,0,0,0,15,20,2,290,0,Loss
6,10,0,0,0,9,10,0,0,0,16,19,2,286,-1,Loss
10,10,0,0,0,6,9,4,0,0,20,19,2,281,-1,Win
10,6,0,0,0,4,4,10,0,0,16,18,2,276,0,Loss
8,10,0,0,0,6,5,10,0,0,18,21,2,271,0,Loss
6,5,10,0,0,4,8,1,9,0,21,22,2,264,1,Win
8,2,10,0,0,4,10,10,0,0,20,24,2,258,0,Win
11,10,0,0,0,10,10,0,0,0,21,20,2,254,-4,Win
8,6,0,0,0,10,11,0,0,0,14,21,2,250,-5,Loss
10,2,0,0,0,11,8,0,0,0,12,19,2,246,-6,Loss
8,5,0,0,0,6,7,10,0,0,13,23,2,241,-5,Win
3,10,0,0,0,11,9,0,0,0,13,20,2,237,-6,Loss
10,8,0,0,0,10,10,0,0,0,18,20,2,233,-9,Loss
7,6,0,0,0,4,10,8,0,0,13,22,2,228,-8,Win
9,10,0,0,0,5,6,1,7,0,19,19,2,222,-8,Push
7,5,0,0,0,9,8,0,0,0,12,17,2,218,-7,Loss
1,11,0,0,0,10,5,9,0,0,12,24,2,213,-9,Win
10,7,0,0,0,2,10,2,5,0,17,19,2,207,-8,Loss
4,5,6,0,0,4,7,5,7,0,15,23,2,409,5,Win
5,2,2,8,0,2,3,7,10,0,17,22,2,401,9,Win
9,8,0,0,0,11,7,0,0,0,17,18,2,397,8,Loss
11,10,0,0,0,9,10,0,0,0,21,19,2,393,5,Win
10,7,0,0,0,5,5,6,3,0,17,19,2,387,8,Loss
10,3,0,0,0,9,3,10,0,0,13,22,2,382,8,Win
7,10,0,0,0,8,10,0,0,0,17,18,2,378,6,Loss
8,10,0,0,0,8,10,0,0,0,18,18,2,374,4,Push
3,10,0,0,0,11,9,0,0,0,13,20,2,370,3,Loss
3,6,6,0,0,4,6,3,4,0,15,17,2,363,10,Loss
2,3,5,8,0,3,4,11,0,0,18,18,2,356,14,Push
3,2,11,0,0,10,10,0,0,0,16,20,2,351,13,Loss
10,6,0,0,0,9,5,4,0,0,16,18,2,346,15,Loss
4,11,0,0,0,4,5,8,0,0,15,17,2,341,17,Loss
4,9,0,0,0,2,5,10,0,0,13,17,2,336,19,Loss
11,10,0,0,0,3,2,9,8,0,21,22,2,330,19,Win
7,10,0,0,0,7,4,10,0,0,17,21,2,325,18,Loss
10,10,0,0,0,10,10,0,0,0,20,20,2,321,14,Push
11,10,0,0,0,11,8,0,0,0,21,19,2,317,11,Win
10,8,0,0,0,2,1,10,10,0,18,23,2,311,8,Win
3,4,4,10,0,10,4,10,0,0,21,24,2,304,9,Win
6,10,0,0,0,10,4,1,10,0,16,25,2,298,7,Win
10,10,0,0,0,7,10,0,0,0,20,17,2,294,4,Win
10,9,0,0,0,10,10,0,0,0,19,20,2,290,1,Loss
9,11,0,0,0,8,10,0,0,0,20,18,2,286,-1,Win
6,2,2,8,0,11,7,0,0,0,18,18,2,280,1,Push
2,10,0,0,0,10,9,0,0,0,12,19,2,276,0,Loss
8,11,0,0,0,11,6,0,0,0,19,17,2,272,-1,Win
10,2,0,0,0,2,10,10,0,0,12,22,2,267,-2,Win
9,5,0,0,0,8,10,0,0,0,14,18,2,263,-2,Loss
8,3,10,0,0,7,2,6,6,0,21,21,2,256,1,Push
5,6,7,0,0,1,5,10,2,0,18,18,2,249,3,Push
11,7,0,0,0,10,3,9,0,0,18,22,2,244,2,Win
7,4,10,0,0,10,10,0,0,0,21,20,2,239,0,Win
10,10,0,0,0,10,10,0,0,0,20,20,2,235,-4,Push
8,10,0,0,0,8,10,0,0,0,18,18,2,231,-6,Push
7,4,8,0,0,10,10,0,0,0,19,20,2,226,-7,Loss
2,4,6,0,0,5,6,1,10,0,12,22,2,219,-4,Win
8,4,0,0,0,3,1,1,9,5,12,19,2,212,-3,Loss
10,5,0,0,0,7,10,0,0,0,15,17,2,208,-4,Loss
10,10,0,0,0,10,6,10,0,0,20,26,2,203,-7,Win
10,8,0,0,0,2,10,9,0,0,18,21,2,411,-1,Loss
3,8,1,0,0,9,10,0,0,0,12,19,2,406,-2,Loss
10,5,0,0,0,9,4,7,0,0,15,20,2,401,-1,Loss
10,9,0,0,0,7,7,4,0,0,19,18,2,396,-1,Win
6,10,0,0,0,10,4,10,0,0,16,24,2,391,-2,Win
10,10,0,0,0,2,1,10,6,0,20,19,2,385,-4,Win
7,6,0,0,0,6,7,10,0,0,13,23,2,380,-3,Win
10,11,0,0,0,8,5,10,0,0,21,23,2,375,-5,Win
11,10,0,0,0,10,5,10,0,0,21,25,2,370,-8,Win
10,3,0,0,0,5,11,5,0,0,13,21,2,365,-7,Loss
2,8,2,0,0,3,10,8,0,0,12,21,2,359,-5,Loss
4,3,9,0,0,4,9,5,0,0,16,18,2,353,-1,Loss
10,11,0,0,0,10,8,0,0,0,21,18,2,349,-4,Win
